index,RespondentID,Political_Views,Trust_In_Press,Online_Paid_Access,Impression_With_Access_To_Data,Trump_As_President,Age,Gender,Income,US_Region,StartDate,EndDate
841,6172663401,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,Pacific,4/27/2017 23:17,4/27/2017 23:17
842,6172663380,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Female,"$0-$9,999",Mountain,4/27/2017 23:17,4/27/2017 23:17
843,6172663339,Liberal,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,60+,Female,Prefer Not To Answer,West South Central,4/27/2017 23:16,4/27/2017 23:17
844,6172663335,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Male,"$75,000-$99,999",South Atlantic,4/27/2017 23:16,4/27/2017 23:17
845,6172662745,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,South Atlantic,4/27/2017 23:15,4/27/2017 23:17
846,6172662518,Moderate,None At All,Yes,No Change,Strongly Disapprove,30-44,Female,"$125,000-$149,999",Middle Atlantic,4/27/2017 23:14,4/27/2017 23:16
847,6172660669,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,Pacific,4/27/2017 23:13,4/27/2017 23:15
848,6172657943,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",Pacific,4/27/2017 23:10,4/27/2017 23:12
849,6172657304,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,4/27/2017 23:10,4/27/2017 23:11
850,6172656775,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Pacific,4/27/2017 23:03,4/27/2017 23:11
851,6172656615,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$175,000-$199,999",Pacific,4/27/2017 23:09,4/27/2017 23:10
852,6172656082,Conservative,Not Very Much,No,Decrease Trust,Somewhat Approve,18-29,Male,Prefer Not To Answer,Pacific,4/27/2017 23:10,4/27/2017 23:10
853,6172655330,Very Liberal,Fair Amount,Yes,No Change,Strongly Disapprove,30-44,Male,"$75,000-$99,999",East North Central,4/27/2017 23:09,4/27/2017 23:09
854,6172654679,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$100,000-$124,999",Middle Atlantic,4/27/2017 23:08,4/27/2017 23:08
855,6172654004,Very Conservative,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,"$175,000-$199,999",Pacific,4/27/2017 23:07,4/27/2017 23:08
856,6172653168,Liberal,Great Deal,No,No Change,Strongly Disapprove,45-59,Male,"$100,000-$124,999",South Atlantic,4/27/2017 23:06,4/27/2017 23:07
857,6172652817,Moderate,None At All,No,No Change,Somewhat Approve,60+,Male,"$175,000-$199,999",East North Central,4/27/2017 23:02,4/27/2017 23:07
858,6172652432,Very Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Male,"$25,000-$49,999",Mountain,4/27/2017 23:05,4/27/2017 23:06
859,6172652037,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/27/2017 23:05,4/27/2017 23:06
860,6172651929,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",Pacific,4/27/2017 23:04,4/27/2017 23:06
861,6172651759,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$175,000-$199,999",Pacific,4/27/2017 23:04,4/27/2017 23:06
862,6172651571,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",Pacific,4/27/2017 23:03,4/27/2017 23:05
863,6172650470,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$125,000-$149,999",Mountain,4/27/2017 23:03,4/27/2017 23:04
864,6172650422,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",Middle Atlantic,4/27/2017 23:03,4/27/2017 23:04
865,6172650256,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$200,000 & up",Middle Atlantic,4/27/2017 23:02,4/27/2017 23:04
866,6172649826,Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Male,"$25,000-$49,999",Pacific,4/27/2017 23:02,4/27/2017 23:04
867,6172649578,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,45-59,Female,"$200,000 & up",South Atlantic,4/27/2017 23:01,4/27/2017 23:03
868,6172649497,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Male,"$75,000-$99,999",New England,4/27/2017 23:02,4/27/2017 23:03
869,6172649213,Very Conservative,None At All,No,No Change,Strongly Approve,45-59,Female,"$50,000-$74,999",West South Central,4/27/2017 23:00,4/27/2017 23:03
870,6172648372,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,West North Central,4/27/2017 23:01,4/27/2017 23:02
871,6172648152,Very Liberal,Not Very Much,Yes,No Change,Strongly Disapprove,45-59,Male,Prefer Not To Answer,Pacific,4/27/2017 23:01,4/27/2017 23:02
872,6172647703,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",Pacific,4/27/2017 23:01,4/27/2017 23:02
873,6172646976,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/27/2017 23:00,4/27/2017 23:01
874,6172646179,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",Pacific,4/27/2017 22:59,4/27/2017 23:00
875,6172646024,Moderate,None At All,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,West North Central,4/27/2017 22:57,4/27/2017 23:00
876,6172644494,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,30-44,Female,"$150,000-$174,999",East North Central,4/27/2017 22:57,4/27/2017 22:58
877,6172644308,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",Middle Atlantic,4/27/2017 22:57,4/27/2017 22:58
878,6172644231,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,Pacific,4/27/2017 22:57,4/27/2017 22:58
879,6172644230,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",Pacific,4/27/2017 22:56,4/27/2017 22:58
880,6172643715,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",South Atlantic,4/27/2017 22:56,4/27/2017 22:58
881,6172642563,Moderate,None At All,Yes,Increase Trust,Somewhat Approve,60+,Female,"$25,000-$49,999",Pacific,4/27/2017 22:56,4/27/2017 22:56
882,6172642530,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",Mountain,4/27/2017 22:55,4/27/2017 22:56
883,6172642166,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East South Central,4/27/2017 22:55,4/27/2017 22:56
884,6172642077,Conservative,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$50,000-$74,999",Pacific,4/27/2017 22:54,4/27/2017 22:56
885,6172641887,Moderate,Not Very Much,No,No Change,Somewhat Approve,60+,Male,Prefer Not To Answer,West North Central,4/27/2017 22:55,4/27/2017 22:56
886,6172641296,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,Prefer Not To Answer,South Atlantic,4/27/2017 22:52,4/27/2017 22:55
887,6172640489,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$150,000-$174,999",New England,4/27/2017 22:52,4/27/2017 22:54
888,6172638785,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,45-59,Female,"$25,000-$49,999",East South Central,4/27/2017 22:52,4/27/2017 22:53
889,6172638778,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Male,"$75,000-$99,999",Pacific,4/27/2017 22:48,4/27/2017 22:53
890,6172636833,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$25,000-$49,999",Mountain,4/27/2017 22:49,4/27/2017 22:51
891,6172636648,Moderate,None At All,No,No Change,Somewhat Disapprove,30-44,Female,"$75,000-$99,999",Mountain,4/27/2017 22:50,4/27/2017 22:51
892,6172636602,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",East North Central,4/27/2017 22:49,4/27/2017 22:51
893,6172635906,Moderate,None At All,No,No Change,Strongly Approve,45-59,Female,Prefer Not To Answer,West South Central,4/27/2017 22:48,4/27/2017 22:51
894,6172635798,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",West South Central,4/27/2017 22:49,4/27/2017 22:50
895,6172635514,Very Liberal,None At All,No,No Change,Strongly Approve,45-59,Female,"$200,000 & up",South Atlantic,4/27/2017 22:48,4/27/2017 22:50
896,6172635438,Conservative,None At All,No,No Change,Strongly Disapprove,60+,Male,"$50,000-$74,999",Mountain,4/27/2017 22:48,4/27/2017 22:50
897,6172634642,Conservative,Not Very Much,Yes,No Change,Strongly Approve,45-59,Female,Prefer Not To Answer,West South Central,4/27/2017 22:48,4/27/2017 22:49
898,6172634459,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Male,"$100,000-$124,999",Middle Atlantic,4/27/2017 22:47,4/27/2017 22:49
899,6172634438,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Male,Prefer Not To Answer,New England,4/27/2017 22:47,4/27/2017 22:49
900,6172632906,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Middle Atlantic,4/27/2017 22:46,4/27/2017 22:47
901,6172632828,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Pacific,4/27/2017 22:45,4/27/2017 22:47
902,6172630096,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$25,000-$49,999",South Atlantic,4/27/2017 22:44,4/27/2017 22:44
903,6172629802,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",South Atlantic,4/27/2017 22:44,4/27/2017 22:44
904,6172629778,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$175,000-$199,999",Middle Atlantic,4/27/2017 22:43,4/27/2017 22:44
905,6172629291,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,West South Central,4/27/2017 22:42,4/27/2017 22:44
906,6172628663,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Female,"$50,000-$74,999",Pacific,4/27/2017 22:42,4/27/2017 22:43
907,6172628161,Moderate,None At All,No,No Change,Somewhat Approve,45-59,Female,"$100,000-$124,999",East North Central,4/27/2017 22:39,4/27/2017 22:43
908,6172626955,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",South Atlantic,4/27/2017 22:40,4/27/2017 22:41
909,6172626438,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,45-59,Female,"$10,000-$24,999",Mountain,4/27/2017 22:40,4/27/2017 22:41
910,6172624766,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,4/27/2017 22:38,4/27/2017 22:39
911,6172624560,Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Female,"$100,000-$124,999",East North Central,4/27/2017 22:38,4/27/2017 22:39
912,6172624495,Liberal,Great Deal,Yes,No Change,Strongly Disapprove,60+,Female,"$175,000-$199,999",Middle Atlantic,4/27/2017 22:38,4/27/2017 22:39
913,6172624404,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",South Atlantic,4/27/2017 22:36,4/27/2017 22:39
914,6172624205,Liberal,None At All,Yes,No Change,Somewhat Disapprove,18-29,Female,"$50,000-$74,999",West North Central,4/27/2017 22:38,4/27/2017 22:39
915,6172624183,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Male,Prefer Not To Answer,East North Central,4/27/2017 22:37,4/27/2017 22:39
916,6172623851,Conservative,None At All,No,Increase Trust,Somewhat Approve,30-44,Male,"$50,000-$74,999",Mountain,4/27/2017 22:37,4/27/2017 22:38
917,6172622883,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Mountain,4/27/2017 22:37,4/27/2017 22:37
918,6172622106,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,South Atlantic,4/27/2017 22:34,4/27/2017 22:37
919,6172620937,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",New England,4/27/2017 22:35,4/27/2017 22:36
920,6172620813,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$50,000-$74,999",West South Central,4/27/2017 22:35,4/27/2017 22:36
921,6172620160,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$50,000-$74,999",South Atlantic,4/27/2017 22:33,4/27/2017 22:35
922,6172620000,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",South Atlantic,4/27/2017 22:34,4/27/2017 22:35
923,6172618579,Very Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$50,000-$74,999",Pacific,4/27/2017 22:32,4/27/2017 22:34
924,6172618530,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Male,"$125,000-$149,999",South Atlantic,4/27/2017 22:32,4/27/2017 22:33
925,6172618415,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$150,000-$174,999",South Atlantic,4/27/2017 22:32,4/27/2017 22:33
926,6172618095,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,18-29,Female,"$100,000-$124,999",Middle Atlantic,4/27/2017 22:32,4/27/2017 22:33
927,6172617834,Very Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$0-$9,999",East North Central,4/27/2017 22:31,4/27/2017 22:33
928,6172613829,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",Pacific,4/27/2017 22:28,4/27/2017 22:29
929,6172613154,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",West South Central,4/27/2017 22:24,4/27/2017 22:29
930,6172612199,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",East North Central,4/27/2017 22:26,4/27/2017 22:28
931,6172611849,Moderate,None At All,No,No Change,Somewhat Approve,60+,Female,"$25,000-$49,999",South Atlantic,4/27/2017 22:26,4/27/2017 22:27
932,6172610731,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,Middle Atlantic,4/27/2017 22:25,4/27/2017 22:26
933,6172609119,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",Pacific,4/27/2017 22:23,4/27/2017 22:25
934,6172609039,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,East North Central,4/27/2017 22:24,4/27/2017 22:25
935,6172603735,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$100,000-$124,999",Middle Atlantic,4/27/2017 22:19,4/27/2017 22:20
936,6172603195,Conservative,Not Very Much,No,No Change,Somewhat Approve,30-44,Male,Prefer Not To Answer,Pacific,4/27/2017 22:18,4/27/2017 22:19
937,6172602791,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,West South Central,4/27/2017 22:18,4/27/2017 22:19
938,6172602759,Moderate,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Male,"$100,000-$124,999",Pacific,4/27/2017 22:17,4/27/2017 22:19
939,6172601662,Moderate,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Male,"$200,000 & up",Pacific,4/27/2017 22:17,4/27/2017 22:18
940,6172600661,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,South Atlantic,4/27/2017 22:16,4/27/2017 22:17
941,6172600229,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,18-29,Male,"$25,000-$49,999",Mountain,4/27/2017 22:16,4/27/2017 22:17
942,6172600027,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$100,000-$124,999",South Atlantic,4/27/2017 22:16,4/27/2017 22:17
943,6172599624,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,Pacific,4/27/2017 22:14,4/27/2017 22:16
944,6172598812,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,Prefer Not To Answer,South Atlantic,4/27/2017 22:13,4/27/2017 22:16
945,6172597797,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Female,"$150,000-$174,999",Pacific,4/27/2017 22:14,4/27/2017 22:15
946,6172597750,Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Middle Atlantic,4/27/2017 22:14,4/27/2017 22:15
947,6172596554,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Male,"$75,000-$99,999",Middle Atlantic,4/27/2017 22:12,4/27/2017 22:14
948,6172595088,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Male,"$100,000-$124,999",Mountain,4/27/2017 22:10,4/27/2017 22:12
949,6172594699,Moderate,Fair Amount,No,No Change,Strongly Approve,45-59,Female,"$25,000-$49,999",Pacific,4/27/2017 22:11,4/27/2017 22:12
950,6172594335,Very Conservative,None At All,No,No Change,Strongly Approve,45-59,Female,"$125,000-$149,999",Pacific,4/27/2017 22:03,4/27/2017 22:12
951,6172594150,Conservative,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$75,000-$99,999",West South Central,4/27/2017 22:10,4/27/2017 22:11
952,6172593439,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$75,000-$99,999",Pacific,4/27/2017 22:10,4/27/2017 22:11
953,6172592866,Moderate,None At All,No,Increase Trust,Strongly Approve,45-59,Male,"$100,000-$124,999",South Atlantic,4/27/2017 21:51,4/27/2017 22:10
954,6172592486,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$10,000-$24,999",East North Central,4/27/2017 22:09,4/27/2017 22:10
955,6172590614,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,4/27/2017 22:07,4/27/2017 22:08
956,6172589725,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,New England,4/27/2017 22:07,4/27/2017 22:08
957,6172588461,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,West North Central,4/27/2017 22:06,4/27/2017 22:07
958,6172588045,Conservative,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Male,"$25,000-$49,999",West North Central,4/27/2017 22:06,4/27/2017 22:06
959,6172587956,Moderate,Great Deal,No,Increase Trust,Somewhat Disapprove,60+,Female,"$50,000-$74,999",South Atlantic,4/27/2017 22:05,4/27/2017 22:06
960,6172587735,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$50,000-$74,999",Middle Atlantic,4/27/2017 22:04,4/27/2017 22:06
961,6172587569,Liberal,Fair Amount,No,No Change,Somewhat Approve,45-59,Female,"$10,000-$24,999",East North Central,4/27/2017 22:04,4/27/2017 22:06
962,6172587269,Very Conservative,Fair Amount,No,No Change,Somewhat Disapprove,45-59,Male,Prefer Not To Answer,New England,4/27/2017 22:03,4/27/2017 22:06
963,6172587104,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,Prefer Not To Answer,West North Central,4/27/2017 22:05,4/27/2017 22:06
964,6172586203,Moderate,None At All,No,No Change,Somewhat Approve,45-59,Male,"$50,000-$74,999",South Atlantic,4/27/2017 22:04,4/27/2017 22:05
965,6172584921,Conservative,Fair Amount,No,Decrease Trust,Somewhat Disapprove,30-44,Female,"$25,000-$49,999",Middle Atlantic,4/27/2017 22:03,4/27/2017 22:04
966,6172583863,Very Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$10,000-$24,999",East North Central,4/27/2017 22:02,4/27/2017 22:03
967,6172583821,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Male,"$100,000-$124,999",Pacific,4/27/2017 22:01,4/27/2017 22:03
968,6172583429,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$150,000-$174,999",Pacific,4/27/2017 22:02,4/27/2017 22:03
969,6172583382,Conservative,None At All,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",West South Central,4/27/2017 22:00,4/27/2017 22:03
970,6172581924,Moderate,None At All,No,Increase Trust,Somewhat Approve,18-29,Male,"$50,000-$74,999",Middle Atlantic,4/27/2017 22:01,4/27/2017 22:01
971,6172581164,Moderate,Fair Amount,No,Decrease Trust,Strongly Disapprove,60+,Female,"$0-$9,999",West North Central,4/27/2017 22:00,4/27/2017 22:01
972,6172580029,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",East North Central,4/27/2017 21:59,4/27/2017 22:00
973,6172579676,Moderate,None At All,No,Increase Trust,Strongly Disapprove,18-29,Female,"$100,000-$124,999",Middle Atlantic,4/27/2017 21:59,4/27/2017 22:00
974,6172579565,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",South Atlantic,4/27/2017 21:59,4/27/2017 22:00
975,6172579072,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,4/27/2017 21:58,4/27/2017 21:59
976,6172578963,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Male,"$75,000-$99,999",New England,4/27/2017 21:57,4/27/2017 21:59
977,6172578356,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$125,000-$149,999",Mountain,4/27/2017 21:57,4/27/2017 21:59
978,6172577610,Very Conservative,None At All,Yes,Increase Trust,Somewhat Approve,45-59,Male,Prefer Not To Answer,Pacific,4/27/2017 21:56,4/27/2017 21:58
979,6172577024,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",East North Central,4/27/2017 21:56,4/27/2017 21:58
980,6172576987,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$25,000-$49,999",South Atlantic,4/27/2017 21:57,4/27/2017 21:58
981,6172575983,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",South Atlantic,4/27/2017 21:56,4/27/2017 21:57
982,6172575658,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$50,000-$74,999",Pacific,4/27/2017 21:56,4/27/2017 21:57
983,6172574085,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Mountain,4/27/2017 21:54,4/27/2017 21:55
984,6172574065,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",Pacific,4/27/2017 21:54,4/27/2017 21:55
985,6172573196,Moderate,Fair Amount,No,No Change,Somewhat Approve,45-59,Male,"$200,000 & up",Pacific,4/27/2017 21:54,4/27/2017 21:55
986,6172571365,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Female,"$100,000-$124,999",Middle Atlantic,4/27/2017 21:51,4/27/2017 21:53
987,6172570983,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Female,"$0-$9,999",West South Central,4/27/2017 21:52,4/27/2017 21:53
988,6172570681,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$50,000-$74,999",East North Central,4/27/2017 21:51,4/27/2017 21:53
989,6172570269,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,Prefer Not To Answer,Pacific,4/27/2017 21:44,4/27/2017 21:52
990,6172570009,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,60+,Female,"$125,000-$149,999",Pacific,4/27/2017 21:51,4/27/2017 21:52
991,6172568047,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",South Atlantic,4/27/2017 21:50,4/27/2017 21:50
992,6172565026,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,4/27/2017 21:42,4/27/2017 21:50
993,6172564854,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",East North Central,4/27/2017 21:45,4/27/2017 21:48
994,6172564130,Moderate,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$200,000 & up",Middle Atlantic,4/27/2017 21:46,4/27/2017 21:47
995,6172563860,Moderate,None At All,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",West South Central,4/27/2017 21:46,4/27/2017 21:47
996,6172563656,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$25,000-$49,999",Pacific,4/27/2017 21:46,4/27/2017 21:47
997,6172562270,Very Liberal,None At All,Yes,Decrease Trust,Strongly Approve,60+,Male,"$25,000-$49,999",South Atlantic,4/27/2017 21:44,4/27/2017 21:46
998,6172562071,Moderate,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,45-59,Male,"$100,000-$124,999",West South Central,4/27/2017 21:43,4/27/2017 21:46
999,6172560817,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$0-$9,999",Middle Atlantic,4/27/2017 21:43,4/27/2017 21:45
1000,6172560497,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,45-59,Male,"$25,000-$49,999",Pacific,4/27/2017 21:43,4/27/2017 21:44
1001,6172559897,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$200,000 & up",East North Central,4/27/2017 21:43,4/27/2017 21:44
1002,6172559790,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",West South Central,4/27/2017 21:41,4/27/2017 21:44
1003,6172559651,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",East South Central,4/27/2017 21:42,4/27/2017 21:44
1004,6172559143,Conservative,Fair Amount,No,Increase Trust,Somewhat Disapprove,45-59,Male,"$75,000-$99,999",Pacific,4/27/2017 21:42,4/27/2017 21:43
1005,6172558123,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,4/27/2017 21:41,4/27/2017 21:43
1006,6172556820,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",West North Central,4/27/2017 21:38,4/27/2017 21:41
1007,6172555741,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$25,000-$49,999",East North Central,4/27/2017 21:40,4/27/2017 21:41
1008,6172555715,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Male,"$200,000 & up",0,4/27/2017 21:39,4/27/2017 21:41
1009,6172555584,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$200,000 & up",Mountain,4/27/2017 21:39,4/27/2017 21:41
