respondentid,political_views,trust_in_press,online_paid_access,impression_with_access_to_data,trump_as_president,age,gender,income,us_region,startdate,enddate,new_york_times,wall_street_journal,usa_today,washington_post,fox_news,breitbart,cnn,buzzfeed,huffington_post,time,us_news_and_world_report,other
6172735377,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Male,"$75,000-$99,999",New England,2017-04-28,2017-04-28,0,0,1,0,1,0,0,0,0,0,0,The NY Post
6172734891,Very Conservative,Not Very Much,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",East North Central,2017-04-28,2017-04-28,1,0,0,0,1,0,0,0,1,0,0,0
6172733624,Liberal,Fair Amount,No,No Change,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Middle Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,1,0,0,0,0,0
6172733620,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Male,"$75,000-$99,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,1,1,0,0,0,0,1,One America News
6172732763,Conservative,Great Deal,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",East North Central,2017-04-28,2017-04-28,0,1,0,0,1,0,0,0,0,0,0,0
6172731733,Moderate,Fair Amount,No,No Change,Strongly Disapprove,45-59,Male,"$125,000-$149,999",East North Central,2017-04-28,2017-04-28,0,0,0,0,0,0,1,0,0,0,0,0
6172731334,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",South Atlantic,2017-04-28,2017-04-28,1,1,0,1,0,0,1,0,0,1,0,"PBS, BBC, NBC, LA Times, Chicago Tribune"
6172731060,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$100,000-$124,999",Mountain,2017-04-28,2017-04-28,1,0,1,1,0,0,0,0,0,0,0,0
6172730900,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",East North Central,2017-04-28,2017-04-28,0,0,0,1,0,0,0,0,1,0,0,Public TV/Radio
6172730806,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$50,000-$74,999",Pacific,2017-04-28,2017-04-28,0,0,0,1,0,0,0,0,0,1,0,"Mic, the Skimm"
6172730242,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,"$50,000-$74,999",Middle Atlantic,2017-04-28,2017-04-28,0,0,0,0,1,1,0,0,0,0,0,0
6172729872,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$150,000-$174,999",West South Central,2017-04-28,2017-04-28,0,1,0,0,1,1,0,0,0,0,0,0
6172729629,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$125,000-$149,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,1,0,0,0,0,1,1,0,0
6172729416,Moderate,Not Very Much,No,No Change,Somewhat Approve,30-44,Female,"$200,000 & up",East South Central,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172729036,Moderate,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$10,000-$24,999",East North Central,2017-04-28,2017-04-28,0,0,0,0,1,0,1,0,0,0,0,0
6172729009,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$200,000 & up",East North Central,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,None
6172728112,Conservative,Fair Amount,No,Increase Trust,Somewhat Disapprove,18-29,Female,"$50,000-$74,999",East North Central,2017-04-28,2017-04-28,1,1,1,1,1,0,1,0,1,1,0,0
6172727254,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",East North Central,2017-04-28,2017-04-28,0,0,0,1,0,0,1,0,0,1,0,0
6172727073,Liberal,Great Deal,No,Increase Trust,Somewhat Disapprove,30-44,Male,"$75,000-$99,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,"Reuters, NPR, The Economist"
6172726699,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$200,000 & up",South Atlantic,2017-04-28,2017-04-28,0,0,1,0,1,0,0,0,0,0,0,0
6172726369,Conservative,Fair Amount,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",East North Central,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172726333,Conservative,Fair Amount,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",East South Central,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,ABC News
6172725738,Conservative,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$175,000-$199,999",Middle Atlantic,2017-04-28,2017-04-28,1,0,0,0,0,0,1,0,0,0,0,0
6172725381,Liberal,None At All,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,West North Central,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,1,0,0,0
6172723824,Conservative,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Female,Prefer Not To Answer,Mountain,2017-04-28,2017-04-28,0,0,1,0,0,0,0,0,0,0,0,0
6172723135,Conservative,Fair Amount,No,No Change,Strongly Disapprove,30-44,Female,"$0-$9,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,0,0,1,0,0,0,0,0
6172722335,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$200,000 & up",Middle Atlantic,2017-04-28,2017-04-28,0,1,0,0,1,0,0,0,0,0,0,0
6172719857,Moderate,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$200,000 & up",Pacific,2017-04-28,2017-04-28,1,0,1,0,1,0,1,0,0,1,0,0
6172719803,Conservative,Not Very Much,No,No Change,Somewhat Approve,45-59,Male,"$100,000-$124,999",New England,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,1,0
6172719543,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,South Atlantic,2017-04-28,2017-04-28,0,1,0,0,0,0,0,0,0,0,0,0
6172718902,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",West South Central,2017-04-28,2017-04-28,1,0,0,0,0,0,1,0,0,0,0,0
6172718310,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Mountain,2017-04-28,2017-04-28,0,1,0,1,0,0,0,1,0,0,0,0
6172718009,Conservative,Not Very Much,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",Middle Atlantic,2017-04-28,2017-04-28,1,0,0,0,0,0,1,0,0,0,0,0
6172717908,Conservative,None At All,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172717753,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,Pacific,2017-04-28,2017-04-28,0,0,0,0,0,1,0,0,0,0,1,AnimeNewsNetwork
6172717308,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Middle Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,1,0,0,0,0,MSNBC
6172717199,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,None
6172715754,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,2017-04-28,2017-04-28,1,1,0,1,0,0,0,1,1,1,1,0
6172715663,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$100,000-$124,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172715530,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",Pacific,2017-04-28,2017-04-28,1,0,1,1,0,0,1,1,0,0,0,0
6172715339,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",West South Central,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,none!
6172715022,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,2017-04-28,2017-04-28,1,0,0,0,0,0,0,1,1,0,0,0
6172714520,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Female,"$75,000-$99,999",Middle Atlantic,2017-04-28,2017-04-28,0,1,1,0,0,0,0,0,0,0,0,0
6172714513,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",South Atlantic,2017-04-28,2017-04-28,1,1,1,0,0,0,1,0,0,0,1,0
6172714410,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,60+,Female,"$50,000-$74,999",Pacific,2017-04-28,2017-04-28,1,1,1,1,1,0,1,0,0,1,1,0
6172714105,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",East North Central,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,1,0,0,0
6172714001,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",Pacific,2017-04-28,2017-04-28,1,1,0,1,0,0,0,0,1,0,1,BBC
6172713939,Liberal,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$75,000-$99,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,East Bay Times
6172713869,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",West South Central,2017-04-28,2017-04-28,1,0,0,1,0,0,1,0,1,1,0,MSNBC
6172713652,Moderate,Fair Amount,No,No Change,Somewhat Approve,30-44,Female,"$25,000-$49,999",New England,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,msn.com
6172712988,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Female,"$175,000-$199,999",West North Central,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,1,0,0
6172712887,Conservative,None At All,No,No Change,Strongly Approve,60+,Male,"$50,000-$74,999",West North Central,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172711934,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$75,000-$99,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,None of them.
6172711381,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",West South Central,2017-04-28,2017-04-28,0,0,0,0,0,0,1,0,0,0,0,0
6172711074,Conservative,Fair Amount,Yes,Increase Trust,Somewhat Approve,45-59,Female,"$10,000-$24,999",East North Central,2017-04-28,2017-04-28,1,1,0,1,1,0,1,0,1,0,0,0
6172710154,Conservative,Not Very Much,No,No Change,Somewhat Approve,18-29,Female,"$25,000-$49,999",Middle Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,NPR
6172709963,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",West North Central,2017-04-28,2017-04-28,0,1,0,0,1,0,0,0,0,1,0,0
6172709540,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,NPR
6172709518,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,1,0
6172709235,Moderate,Fair Amount,No,No Change,Somewhat Approve,30-44,Female,Prefer Not To Answer,New England,2017-04-28,2017-04-28,1,1,1,1,0,0,1,0,0,1,1,0
6172708991,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,30-44,Female,"$50,000-$74,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172708469,Moderate,Not Very Much,No,No Change,Somewhat Disapprove,60+,Female,"$10,000-$24,999",East North Central,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172708327,Liberal,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",East North Central,2017-04-28,2017-04-28,0,0,0,0,1,0,0,0,0,0,0,0
6172707764,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Female,"$75,000-$99,999",East South Central,2017-04-28,2017-04-28,1,0,1,1,0,0,0,0,0,1,1,0
6172707274,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",East North Central,2017-04-28,2017-04-28,1,0,1,0,0,0,1,0,1,1,0,0
6172706927,Liberal,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,1,0,0
6172705715,Moderate,None At All,No,No Change,Strongly Approve,45-59,Female,"$50,000-$74,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,None
6172704434,Very Conservative,Fair Amount,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,2017-04-28,2017-04-28,0,1,0,0,1,0,1,0,1,1,1,0
6172704057,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$100,000-$124,999",Pacific,2017-04-28,2017-04-28,0,0,0,0,1,1,0,0,0,0,0,0
6172701124,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Male,"$75,000-$99,999",Pacific,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,1,0,0
6172701055,Conservative,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$25,000-$49,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Insurance Forum
6172700780,Moderate,None At All,Yes,Increase Trust,Somewhat Disapprove,45-59,Female,"$10,000-$24,999",West South Central,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172700686,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,"$75,000-$99,999",West South Central,2017-04-27,2017-04-27,0,1,0,0,1,1,0,0,0,0,0,0
6172700627,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172699963,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,local newspsper
6172699787,Moderate,None At All,Yes,No Change,Somewhat Approve,30-44,Male,"$100,000-$124,999",West South Central,2017-04-27,2017-04-27,0,1,0,1,0,0,0,0,0,0,0,0
6172699531,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Male,"$125,000-$149,999",Pacific,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,0,1,1,"LA Times, Daily Breeze Barrons Financial Times"
6172699380,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Only the publically funded news teams
6172699251,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,1,0,0,0,0,1,1,1,0,0,MSNBC
6172698619,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,1,0
6172698538,Moderate,None At All,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none
6172698183,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,1,MSNBC
6172697812,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",South Atlantic,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,1,0,0
6172697564,Conservative,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$50,000-$74,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none of them
6172697139,Moderate,None At All,No,Decrease Trust,Strongly Approve,45-59,Female,Prefer Not To Answer,East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172696832,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,0,0,0,Msnbc
6172696798,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Middle Atlantic,2017-04-27,2017-04-27,1,0,0,0,0,0,1,0,0,0,1,0
6172696216,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",South Atlantic,2017-04-27,2017-04-27,0,1,0,1,1,0,0,0,0,0,0,0
6172695793,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$150,000-$174,999",South Atlantic,2017-04-27,2017-04-27,0,1,0,1,1,1,0,0,0,0,0,0
6172695410,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",West South Central,2017-04-27,2017-04-27,1,1,0,0,0,0,1,0,0,0,0,0
6172694343,Conservative,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,New England,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,0,0,0,0
6172692322,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$100,000-$124,999",East South Central,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,1,0,0
6172692139,Very Liberal,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,0,0,0,1,0,0,0,0,0,0,0,The Guardian
6172691728,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,0,0,0,1,0,0,1,1,0
6172690911,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$10,000-$24,999",West South Central,2017-04-27,2017-04-27,0,1,0,1,1,0,1,0,0,0,1,0
6172690459,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Female,Prefer Not To Answer,0,2017-04-27,2017-04-27,1,1,0,0,1,0,1,0,0,0,0,0
6172690220,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,1,1,0,0,0
6172689874,Very Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,"NPR Radio, YouTube media (Aggressive Progressive, Secular Talk, Redacted Tonight), TYT"
6172689482,Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Female,"$25,000-$49,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Christian Science Monitor
6172688341,Moderate,Fair Amount,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$100,000-$124,999",East North Central,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,0,0,NPR
6172687217,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",West North Central,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,1,1,1,0
6172686779,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,East South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,1,1,0
6172686672,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,0,1,0,0,0,1,0,0,0,0,0
6172685755,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,NPR
6172684637,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$10,000-$24,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172684420,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",West South Central,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,1,0,0,0
6172682290,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$75,000-$99,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,1,1,0,0,1,0,1,0,1,MSNBC
6172681060,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,2017-04-27,2017-04-27,0,1,0,0,1,0,0,0,0,0,0,Fox Business
6172680470,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$175,000-$199,999",New England,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,NPR
6172680449,Very Conservative,None At All,No,Increase Trust,Somewhat Disapprove,18-29,Female,"$75,000-$99,999",West North Central,2017-04-27,2017-04-27,0,0,0,1,0,0,0,0,0,0,0,0
6172680416,Conservative,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",East South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,1,0,0
6172679846,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,18-29,Female,"$10,000-$24,999",West South Central,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,0,0,0,0
6172679236,Conservative,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$175,000-$199,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,0,0,0
6172678619,Moderate,Fair Amount,Yes,No Change,Somewhat Approve,45-59,Female,"$50,000-$74,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,1,0,0,0,1,0,0,1,0,0
6172678409,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$0-$9,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,0
6172677513,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,1,0,0,BBC News   
6172676506,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$75,000-$99,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,NBC
6172676018,Liberal,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,1,1,1,1,0,0,0,0,0,0,1,NPR
6172674368,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,2017-04-27,2017-04-27,1,1,1,1,0,0,1,1,1,1,1,0
6172674300,Moderate,Not Very Much,No,No Change,Somewhat Approve,30-44,Female,"$0-$9,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,I believe that they are all biased
6172674050,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172673567,Conservative,None At All,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none of the above
6172673447,Liberal,Fair Amount,No,Decrease Trust,Strongly Disapprove,45-59,Female,"$10,000-$24,999",West North Central,2017-04-27,2017-04-27,1,1,1,1,1,0,1,0,1,1,1,The marijuana Times
6172672621,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,18-29,Female,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,1,0
6172670175,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,1,0,1,1,0,0,1,0,0,1,1,NPR
6172670049,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$100,000-$124,999",New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none
6172669741,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,1,1,0,0
6172669552,Conservative,Not Very Much,No,Decrease Trust,Strongly Approve,45-59,Male,"$50,000-$74,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172669230,Liberal,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,I only trust syndicated talk show radio host like Sean Hanitty or Mark Levin
6172668787,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$25,000-$49,999",New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,BBC
6172668165,Conservative,Fair Amount,Yes,Decrease Trust,Strongly Disapprove,60+,Male,"$125,000-$149,999",Mountain,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,0,0,0,"Financial times, uk London guardian "
6172667826,Moderate,Not Very Much,No,No Change,Somewhat Approve,18-29,Female,"$0-$9,999",West North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172667563,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,0,0,0,0,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,0,0,0,0
6172665846,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$75,000-$99,999",West South Central,2017-04-27,2017-04-27,0,1,0,0,1,0,0,0,0,0,0,0
6172665617,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,"$25,000-$49,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172665024,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,60+,Female,"$50,000-$74,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None - they are all biased
6172664692,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$25,000-$49,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,1,0,0,0,1,0,0,0,1,0
6172663684,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,1,0
6172663672,Moderate,Fair Amount,No,Decrease Trust,Somewhat Approve,45-59,Male,Prefer Not To Answer,Middle Atlantic,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,0,0,0,0
6172663499,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,30-44,Male,"$10,000-$24,999",Mountain,2017-04-27,2017-04-27,0,1,0,0,1,1,0,0,0,0,0,local paper
6172663490,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$125,000-$149,999",East South Central,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,1,0,0,0
